DATE,SERIES,OPEN,HIGH,LOW,"PREV. CLOSE",LTP,CLOSE,VWAP,"52W H","52W L",VOLUME,VALUE,"NO. OF  TRADES"
18-Feb-2022,EQ,"1,498.30","1,517.00","1,490.45","1,506.50","1,511.00","1,512.35","1,505.99","1,725.00","1,353.00",3898064,"5,87,04,62,943.20",135186
17-Feb-2022,EQ,"1,513.10","1,522.00","1,502.00","1,515.75","1,504.45","1,506.50","1,511.79","1,725.00","1,353.00",3675604,"5,55,67,43,520.45",124317
16-Feb-2022,EQ,"1,534.35","1,534.75","1,507.00","1,517.80","1,512.50","1,515.75","1,521.07","1,725.00","1,353.00",5016132,"7,62,98,65,425.35",142489
15-Feb-2022,EQ,"1,476.00","1,524.90","1,473.05","1,473.70","1,519.45","1,517.80","1,499.93","1,725.00","1,353.00",6567533,"9,85,08,25,873.15",213639
14-Feb-2022,EQ,"1,490.00","1,499.45","1,469.30","1,518.85","1,472.00","1,473.70","1,479.38","1,725.00","1,353.00",7328310,"10,84,13,72,315.75",228169
11-Feb-2022,EQ,"1,500.25","1,525.00","1,499.50","1,525.10","1,516.00","1,518.85","1,514.35","1,725.00","1,353.00",5355552,"8,11,01,62,062.90",143617
10-Feb-2022,EQ,"1,514.00","1,535.50","1,501.65","1,497.60","1,523.60","1,525.10","1,523.34","1,725.00","1,353.00",7157265,"10,90,29,40,455.85",213562
09-Feb-2022,EQ,"1,474.00","1,499.70","1,467.00","1,461.85","1,498.40","1,497.60","1,487.26","1,725.00","1,353.00",5654171,"8,40,92,11,754.95",152404
08-Feb-2022,EQ,"1,476.40","1,478.45","1,444.55","1,468.15","1,458.00","1,461.85","1,459.69","1,725.00","1,353.00",6990565,"10,20,40,65,680.95",217552
07-Feb-2022,EQ,"1,512.10","1,519.00","1,460.00","1,524.00","1,471.05","1,468.15","1,478.57","1,725.00","1,353.00",6134021,"9,06,95,79,092.75",263901
04-Feb-2022,EQ,"1,528.40","1,532.85","1,514.10","1,515.35","1,521.10","1,524.00","1,523.56","1,725.00","1,353.00",5789979,"8,82,13,62,879.95",168452
03-Feb-2022,EQ,"1,528.75","1,539.95","1,509.00","1,531.20","1,510.40","1,515.35","1,527.81","1,725.00","1,353.00",5282381,"8,07,04,75,923.25",280078
02-Feb-2022,EQ,"1,511.95","1,535.00","1,505.60","1,497.00","1,535.00","1,531.20","1,526.26","1,725.00","1,353.00",6984645,"10,66,03,87,041.25",182857
01-Feb-2022,EQ,"1,508.50","1,517.00","1,473.45","1,485.70","1,500.00","1,497.00","1,500.43","1,725.00","1,353.00",7369742,"11,05,77,83,148.00",209907
31-Jan-2022,EQ,"1,472.75","1,491.55","1,466.80","1,463.25","1,484.55","1,485.70","1,479.18","1,725.00","1,353.00",6421273,"9,49,82,16,296.10",178623
28-Jan-2022,EQ,"1,477.50","1,486.70","1,460.00","1,474.95","1,463.25","1,463.25","1,475.50","1,725.00","1,342.00",12462604,"18,38,86,22,965.70",310264
27-Jan-2022,EQ,"1,450.00","1,485.00","1,435.00","1,488.05","1,482.00","1,474.95","1,454.91","1,725.00","1,342.00",14308919,"20,81,81,70,830.00",398704
25-Jan-2022,EQ,"1,458.65","1,495.00","1,444.00","1,486.65","1,490.25","1,488.05","1,467.17","1,725.00","1,342.00",6797124,"9,97,25,48,095.60",307977
24-Jan-2022,EQ,"1,509.95","1,521.25","1,467.55","1,521.60","1,484.60","1,486.65","1,493.60","1,725.00","1,342.00",5934254,"8,86,34,01,561.75",211145
21-Jan-2022,EQ,"1,500.00","1,529.80","1,485.60","1,509.00","1,527.70","1,521.60","1,509.69","1,725.00","1,342.00",5768847,"8,70,91,64,177.35",184858
20-Jan-2022,EQ,"1,528.45","1,528.50","1,500.10","1,518.45","1,512.00","1,509.00","1,512.74","1,725.00","1,342.00",7598923,"11,49,52,22,004.60",187879
19-Jan-2022,EQ,"1,534.00","1,539.75","1,513.35","1,529.25","1,519.10","1,518.45","1,525.22","1,725.00","1,342.00",7158813,"10,91,87,35,959.45",227709
18-Jan-2022,EQ,"1,533.00","1,550.90","1,523.00","1,521.50","1,528.10","1,529.25","1,536.97","1,725.00","1,342.00",6170576,"9,48,39,60,773.90",202364
17-Jan-2022,EQ,"1,530.00","1,556.00","1,519.15","1,545.15","1,523.50","1,521.50","1,530.58","1,725.00","1,342.00",11494686,"17,59,35,33,649.05",294100
14-Jan-2022,EQ,"1,530.00","1,548.70","1,519.00","1,528.00","1,543.80","1,545.15","1,535.22","1,725.00","1,342.00",5604484,"8,60,41,02,722.25",149071
13-Jan-2022,EQ,"1,555.00","1,555.00","1,520.40","1,556.65","1,529.00","1,528.00","1,532.69","1,725.00","1,342.00",20981948,"32,15,87,17,522.45",259715
12-Jan-2022,EQ,"1,568.00","1,576.65","1,552.00","1,565.90","1,556.15","1,556.65","1,564.75","1,725.00","1,342.00",10542765,"16,49,67,87,237.55",239760
11-Jan-2022,EQ,"1,561.55","1,568.70","1,547.80","1,559.15","1,566.00","1,565.90","1,558.68","1,725.00","1,342.00",4194599,"6,53,80,55,144.40",166520
10-Jan-2022,EQ,"1,558.00","1,572.00","1,545.50","1,550.55","1,561.00","1,559.15","1,556.89","1,725.00","1,342.00",4428248,"6,89,43,10,964.25",159643
07-Jan-2022,EQ,"1,544.00","1,566.75","1,535.90","1,539.75","1,552.75","1,550.55","1,552.05","1,725.00","1,342.00",5589692,"8,67,54,65,609.40",166966
06-Jan-2022,EQ,"1,543.00","1,554.75","1,530.05","1,564.85","1,540.00","1,539.75","1,540.71","1,725.00","1,342.00",4814465,"7,41,76,94,108.65",143958
05-Jan-2022,EQ,"1,536.80","1,572.00","1,528.10","1,528.55","1,562.10","1,564.85","1,554.91","1,725.00","1,342.00",7166319,"11,14,29,88,763.20",208851
04-Jan-2022,EQ,"1,520.00","1,532.90","1,507.80","1,519.65","1,528.05","1,528.55","1,521.68","1,725.00","1,342.00",4428676,"6,73,90,31,718.85",134455
03-Jan-2022,EQ,"1,485.00","1,523.00","1,480.50","1,479.40","1,519.80","1,519.65","1,507.81","1,725.00","1,342.00",4534592,"6,83,73,17,353.95",149449
31-Dec-2021,EQ,"1,461.50","1,484.80","1,461.50","1,461.50","1,481.00","1,479.40","1,478.42","1,725.00","1,342.00",3162868,"4,67,60,36,651.65",123205
30-Dec-2021,EQ,"1,458.50","1,466.85","1,445.00","1,453.85","1,464.00","1,461.50","1,459.33","1,725.00","1,342.00",3607959,"5,26,51,99,026.30",97583
29-Dec-2021,EQ,"1,456.05","1,461.00","1,447.40","1,460.80","1,451.00","1,453.85","1,455.12","1,725.00","1,342.00",3834351,"5,57,94,43,240.75",114258
28-Dec-2021,EQ,"1,460.70","1,466.90","1,453.40","1,450.80","1,460.95","1,460.80","1,460.32","1,725.00","1,342.00",2725339,"3,97,98,61,736.65",115091
27-Dec-2021,EQ,"1,428.90","1,454.00","1,422.15","1,438.90","1,453.00","1,450.80","1,440.89","1,725.00","1,342.00",2352549,"3,38,97,65,991.15",102204
24-Dec-2021,EQ,"1,445.50","1,452.00","1,428.00","1,444.10","1,439.45","1,438.90","1,438.31","1,725.00","1,342.00",2780512,"3,99,92,33,572.85",110788
23-Dec-2021,EQ,"1,453.25","1,457.80","1,436.85","1,445.20","1,438.70","1,444.10","1,449.12","1,725.00","1,342.00",4889583,"7,08,56,01,869.05",162623
22-Dec-2021,EQ,"1,452.30","1,456.00","1,435.70","1,441.80","1,447.50","1,445.20","1,443.59","1,725.00","1,342.00",4288742,"6,19,11,98,173.75",167203
21-Dec-2021,EQ,"1,439.50","1,450.75","1,430.00","1,425.65","1,444.65","1,441.80","1,441.88","1,725.00","1,342.00",4559375,"6,57,40,78,457.00",171631
20-Dec-2021,EQ,"1,452.00","1,458.00","1,414.10","1,473.05","1,424.50","1,425.65","1,426.64","1,725.00","1,342.00",10578334,"15,09,14,75,327.05",411439
17-Dec-2021,EQ,"1,497.00","1,506.00","1,467.70","1,500.10","1,476.00","1,473.05","1,479.06","1,725.00","1,342.00",7497384,"11,08,90,43,997.50",194713
16-Dec-2021,EQ,"1,512.80","1,517.00","1,494.00","1,500.00","1,503.35","1,500.10","1,505.13","1,725.00","1,342.00",6605216,"9,94,17,39,913.65",179348
15-Dec-2021,EQ,"1,503.00","1,523.35","1,495.65","1,502.45","1,500.00","1,500.00","1,504.12","1,725.00","1,342.00",5057574,"7,60,71,73,782.90",133205
14-Dec-2021,EQ,"1,502.50","1,516.00","1,497.05","1,511.15","1,504.00","1,502.45","1,505.10","1,725.00","1,342.00",4595550,"6,91,67,56,665.40",175566
13-Dec-2021,EQ,"1,526.00","1,537.65","1,507.20","1,522.55","1,513.20","1,511.15","1,523.63","1,725.00","1,342.00",5161071,"7,86,35,62,721.05",143473
10-Dec-2021,EQ,"1,524.90","1,528.00","1,508.45","1,526.85","1,524.00","1,522.55","1,521.33","1,725.00","1,342.00",3889692,"5,91,75,12,516.45",123564
09-Dec-2021,EQ,"1,545.20","1,554.70","1,522.00","1,553.80","1,526.00","1,526.85","1,530.57","1,725.00","1,342.00",5873872,"8,99,03,97,300.15",148558
08-Dec-2021,EQ,"1,536.00","1,555.05","1,534.00","1,525.70","1,553.50","1,553.80","1,545.20","1,725.00","1,342.00",7647767,"11,81,73,05,888.55",229215
07-Dec-2021,EQ,"1,513.95","1,532.00","1,509.90","1,503.80","1,524.65","1,525.70","1,523.82","1,725.00","1,342.00",6213767,"9,46,86,35,108.15",148533
06-Dec-2021,EQ,"1,513.00","1,518.80","1,497.35","1,513.55","1,504.70","1,503.80","1,507.25","1,725.00","1,342.00",3514766,"5,29,76,35,143.40",141743
03-Dec-2021,EQ,"1,525.80","1,535.95","1,507.05","1,525.75","1,514.00","1,513.55","1,522.48","1,725.00","1,342.00",4062347,"6,18,48,45,154.85",143318
02-Dec-2021,EQ,"1,504.50","1,528.80","1,500.00","1,504.65","1,526.00","1,525.75","1,519.11","1,725.00","1,342.00",5601555,"8,50,93,95,043.85",187845
01-Dec-2021,EQ,"1,495.00","1,507.05","1,489.10","1,493.55","1,506.40","1,504.65","1,500.08","1,725.00","1,342.00",4338817,"6,50,85,62,416.95",162233
30-Nov-2021,EQ,"1,495.00","1,529.00","1,486.55","1,501.25","1,490.80","1,493.55","1,508.60","1,725.00","1,342.00",12610771,"19,02,46,41,550.10",257120
29-Nov-2021,EQ,"1,494.80","1,507.65","1,462.00","1,489.90","1,499.05","1,501.25","1,489.00","1,725.00","1,342.00",6495498,"9,67,17,97,937.90",202157
26-Nov-2021,EQ,"1,500.00","1,506.70","1,485.00","1,525.95","1,489.50","1,489.90","1,497.04","1,725.00","1,342.00",9312468,"13,94,11,34,793.15",250716
25-Nov-2021,EQ,"1,514.80","1,533.30","1,507.00","1,518.05","1,522.80","1,525.95","1,518.57","1,725.00","1,342.00",5125826,"7,78,39,49,039.15",138468
24-Nov-2021,EQ,"1,524.00","1,536.35","1,514.05","1,515.55","1,516.95","1,518.05","1,524.49","1,725.00","1,342.00",15401143,"23,47,88,56,200.40",141801
23-Nov-2021,EQ,"1,502.00","1,527.80","1,496.35","1,515.35","1,517.00","1,515.55","1,517.40","1,725.00","1,342.00",5617607,"8,52,41,61,069.85",164898
22-Nov-2021,EQ,"1,546.00","1,552.70","1,499.05","1,539.40","1,520.95","1,515.35","1,524.17","1,725.00","1,342.00",7630636,"11,63,03,87,262.15",222669
18-Nov-2021,EQ,"1,526.05","1,543.50","1,525.25","1,530.80","1,538.50","1,539.40","1,536.60","1,725.00","1,342.00",4576437,"7,03,21,68,198.55",181690
17-Nov-2021,EQ,"1,536.90","1,544.00","1,528.50","1,548.00","1,531.20","1,530.80","1,535.47","1,725.00","1,342.00",3799439,"5,83,39,10,234.85",145953
16-Nov-2021,EQ,"1,555.00","1,557.20","1,541.60","1,557.25","1,547.55","1,548.00","1,548.02","1,725.00","1,342.00",4122703,"6,38,20,46,601.15",139578
15-Nov-2021,EQ,"1,562.10","1,571.85","1,554.40","1,553.00","1,555.00","1,557.25","1,561.48","1,725.00","1,342.00",4766797,"7,44,32,40,911.85",231105
12-Nov-2021,EQ,"1,550.00","1,559.05","1,545.05","1,548.30","1,554.45","1,553.00","1,551.65","1,725.00","1,315.20",7457046,"11,57,07,22,042.80",170825
11-Nov-2021,EQ,"1,550.05","1,554.90","1,535.60","1,555.25","1,549.60","1,548.30","1,543.95","1,725.00","1,315.20",3999702,"6,17,53,23,288.30",157896
10-Nov-2021,EQ,"1,568.00","1,569.00","1,550.00","1,572.25","1,555.00","1,555.25","1,556.97","1,725.00","1,315.20",6857063,"10,67,62,61,141.35",233747
09-Nov-2021,EQ,"1,594.60","1,594.60","1,569.05","1,600.25","1,573.00","1,572.25","1,576.98","1,725.00","1,315.20",6347738,"10,01,02,75,270.50",240815
08-Nov-2021,EQ,"1,592.10","1,604.70","1,570.45","1,593.95","1,600.00","1,600.25","1,586.02","1,725.00","1,315.20",9471790,"15,02,24,53,102.50",201396
04-Nov-2021,EQ,"1,595.00","1,597.85","1,590.10","1,581.45","1,595.20","1,593.95","1,594.17","1,725.00","1,177.50",548404,"87,42,47,081.10",41400
03-Nov-2021,EQ,"1,605.10","1,609.90","1,575.55","1,606.75","1,582.00","1,581.45","1,596.24","1,725.00","1,177.50",5103669,"8,14,66,88,582.90",171297
02-Nov-2021,EQ,"1,606.00","1,622.00","1,600.05","1,605.30","1,605.00","1,606.75","1,610.07","1,725.00","1,177.50",6618861,"10,65,68,13,765.40",190992
01-Nov-2021,EQ,"1,585.00","1,611.00","1,583.55","1,582.85","1,609.00","1,605.30","1,594.91","1,725.00","1,177.50",4061160,"6,47,71,68,351.50",154509
29-Oct-2021,EQ,"1,590.00","1,602.00","1,560.00","1,593.60","1,587.90","1,582.85","1,584.16","1,725.00","1,176.35",6203437,"9,82,72,17,126.80",187391
28-Oct-2021,EQ,"1,650.00","1,650.00","1,587.15","1,642.80","1,592.40","1,593.60","1,617.53","1,725.00","1,176.35",8898875,"14,39,42,11,074.40",197678
27-Oct-2021,EQ,"1,652.75","1,665.05","1,637.30","1,652.75","1,642.70","1,642.80","1,649.62","1,725.00","1,176.35",6624821,"10,92,84,33,828.30",159662
26-Oct-2021,EQ,"1,650.00","1,673.85","1,646.35","1,657.00","1,655.45","1,652.75","1,656.80","1,725.00","1,176.35",6045328,"10,01,58,73,516.45",167665
25-Oct-2021,EQ,"1,690.00","1,690.00","1,613.80","1,680.75","1,657.30","1,657.00","1,654.95","1,725.00","1,176.35",8213383,"13,59,27,47,672.70",230480
22-Oct-2021,EQ,"1,680.10","1,708.00","1,670.75","1,676.30","1,683.00","1,680.75","1,692.82","1,725.00","1,176.35",6087777,"10,30,55,20,528.65",173531
21-Oct-2021,EQ,"1,671.80","1,681.95","1,660.85","1,673.85","1,680.00","1,676.30","1,672.14","1,725.00","1,176.35",4869095,"8,14,18,31,326.95",181241
20-Oct-2021,EQ,"1,689.10","1,698.75","1,664.45","1,688.70","1,675.60","1,673.85","1,676.16","1,725.00","1,176.35",5454284,"9,14,22,41,514.60",187374
19-Oct-2021,EQ,"1,675.45","1,692.45","1,671.00","1,670.30","1,687.60","1,688.70","1,685.37","1,725.00","1,176.35",4493770,"7,57,36,46,982.90",146669
18-Oct-2021,EQ,"1,705.00","1,725.00","1,667.05","1,687.40","1,674.50","1,670.30","1,690.00","1,725.00","1,176.35",14428228,"24,38,37,00,241.85",413049
14-Oct-2021,EQ,"1,638.00","1,690.00","1,638.00","1,639.40","1,687.00","1,687.40","1,668.19","1,690.00","1,164.00",7378644,"12,30,89,70,465.55",218094
13-Oct-2021,EQ,"1,637.00","1,648.00","1,630.00","1,629.60","1,637.00","1,639.40","1,638.14","1,648.00","1,164.00",3112822,"5,09,92,33,631.50",121391
12-Oct-2021,EQ,"1,625.00","1,641.55","1,625.00","1,633.80","1,630.00","1,629.60","1,632.78","1,645.00","1,164.00",4088473,"6,67,55,77,153.90",127205
11-Oct-2021,EQ,"1,599.90","1,645.00","1,599.00","1,602.65","1,633.10","1,633.80","1,631.24","1,645.00","1,164.00",6540424,"10,66,90,09,659.45",199109
08-Oct-2021,EQ,"1,612.00","1,622.00","1,600.15","1,610.50","1,607.00","1,602.65","1,612.01","1,641.00","1,111.00",3622781,"5,83,99,65,046.25",180918
07-Oct-2021,EQ,"1,626.60","1,627.70","1,607.00","1,614.90","1,610.40","1,610.50","1,617.47","1,641.00","1,111.00",5632862,"9,11,09,70,657.30",179258
06-Oct-2021,EQ,"1,596.00","1,626.85","1,587.00","1,595.45","1,613.00","1,614.90","1,614.91","1,641.00","1,111.00",9300415,"15,01,93,64,575.35",198719
05-Oct-2021,EQ,"1,592.00","1,597.50","1,576.25","1,585.75","1,593.80","1,595.45","1,589.01","1,641.00","1,111.00",5128589,"8,14,93,78,134.45",154894
04-Oct-2021,EQ,"1,589.00","1,601.35","1,583.60","1,582.70","1,588.00","1,585.75","1,591.34","1,641.00","1,111.00",3525514,"5,61,03,00,755.65",141789
01-Oct-2021,EQ,"1,583.00","1,589.00","1,565.25","1,594.95","1,585.65","1,582.70","1,577.48","1,641.00","1,042.65",5564298,"8,77,75,82,941.65",145318
30-Sep-2021,EQ,"1,586.00","1,606.35","1,583.10","1,593.85","1,592.85","1,594.95","1,594.87","1,641.00","1,042.65",7987674,"12,73,92,78,381.65",216914
29-Sep-2021,EQ,"1,597.00","1,606.60","1,585.15","1,615.05","1,594.85","1,593.85","1,595.02","1,641.00","1,042.65",8131518,"12,96,99,42,389.35",180383
28-Sep-2021,EQ,"1,632.00","1,632.00","1,582.00","1,625.10","1,606.80","1,615.05","1,605.07","1,641.00","1,042.65",6386895,"10,25,14,17,507.15",193041
27-Sep-2021,EQ,"1,615.70","1,635.50","1,608.00","1,601.55","1,625.00","1,625.10","1,626.52","1,641.00","1,042.65",8207731,"13,35,00,52,031.55",245375
24-Sep-2021,EQ,"1,579.00","1,607.95","1,575.00","1,570.00","1,599.50","1,601.55","1,593.03","1,641.00","1,025.00",10403351,"16,57,28,94,842.45",285125
23-Sep-2021,EQ,"1,542.00","1,572.00","1,542.00","1,533.70","1,571.60","1,570.00","1,561.26","1,641.00","1,025.00",6832152,"10,66,67,87,042.00",221318
22-Sep-2021,EQ,"1,549.00","1,550.15","1,530.00","1,551.95","1,536.05","1,533.70","1,536.98","1,641.00","1,025.00",5291101,"8,13,23,32,795.90",204046
21-Sep-2021,EQ,"1,562.00","1,568.65","1,528.95","1,559.85","1,553.50","1,551.95","1,544.53","1,641.00","1,025.00",7387498,"11,41,02,02,963.40",162406
20-Sep-2021,EQ,"1,564.00","1,581.70","1,558.00","1,582.15","1,559.75","1,559.85","1,569.06","1,641.00","1,025.00",4390805,"6,88,94,37,483.30",144006
17-Sep-2021,EQ,"1,569.00","1,589.00","1,559.20","1,559.95","1,585.55","1,582.15","1,576.23","1,641.00","1,025.00",10249051,"16,15,48,11,176.70",203624
16-Sep-2021,EQ,"1,537.75","1,564.30","1,536.30","1,546.80","1,561.00","1,559.95","1,551.38","1,641.00","1,025.00",5130275,"7,95,89,96,358.25",158542
15-Sep-2021,EQ,"1,535.00","1,554.80","1,535.00","1,548.55","1,546.75","1,546.80","1,543.76","1,641.00","1,025.00",7411499,"11,44,15,51,323.50",196864
14-Sep-2021,EQ,"1,560.00","1,564.50","1,546.60","1,555.55","1,550.00","1,548.55","1,552.26","1,641.00","1,025.00",4879253,"7,57,38,82,023.65",152737
13-Sep-2021,EQ,"1,562.00","1,584.00","1,553.65","1,568.60","1,555.75","1,555.55","1,560.43","1,641.00","1,025.00",4479582,"6,99,00,94,956.85",162851
09-Sep-2021,EQ,"1,574.00","1,579.45","1,561.00","1,576.40","1,567.00","1,568.60","1,567.83","1,641.00","1,025.00",4125474,"6,46,80,28,137.75",115424
08-Sep-2021,EQ,"1,571.95","1,580.50","1,565.60","1,569.25","1,580.00","1,576.40","1,574.47","1,641.00","1,025.00",3362040,"5,29,34,25,818.35",102369
07-Sep-2021,EQ,"1,562.50","1,582.00","1,555.20","1,565.70","1,570.00","1,569.25","1,569.81","1,641.00","1,025.00",3622748,"5,68,70,30,982.25",174293
06-Sep-2021,EQ,"1,579.95","1,580.95","1,561.95","1,576.05","1,565.00","1,565.70","1,569.45","1,641.00","1,025.00",3938448,"6,18,11,91,132.55",166678
03-Sep-2021,EQ,"1,586.10","1,598.00","1,568.30","1,589.00","1,576.55","1,576.05","1,582.31","1,641.00","1,025.00",5367667,"8,49,33,28,640.90",200088
02-Sep-2021,EQ,"1,574.10","1,592.00","1,571.25","1,579.10","1,589.70","1,589.00","1,583.10","1,641.00","1,025.00",4809262,"7,61,35,44,239.00",173323
01-Sep-2021,EQ,"1,575.00","1,598.00","1,574.50","1,581.40","1,575.00","1,579.10","1,586.67","1,641.00","1,025.00",6211279,"9,85,52,73,405.65",230930
31-Aug-2021,EQ,"1,563.50","1,583.35","1,562.20","1,568.25","1,580.85","1,581.40","1,576.28","1,641.00","1,025.00",6031288,"9,50,69,85,062.70",203147
30-Aug-2021,EQ,"1,555.60","1,570.00","1,551.60","1,548.45","1,569.00","1,568.25","1,563.22","1,641.00","1,025.00",4524583,"7,07,29,24,768.40",115034
27-Aug-2021,EQ,"1,552.00","1,558.65","1,545.25","1,554.80","1,548.70","1,548.45","1,551.03","1,641.00","1,025.00",3191069,"4,94,94,59,160.20",117093
26-Aug-2021,EQ,"1,550.00","1,571.00","1,543.45","1,557.40","1,555.10","1,554.80","1,559.33","1,641.00","1,025.00",5559501,"8,66,91,23,592.15",200243
25-Aug-2021,EQ,"1,552.10","1,564.80","1,548.00","1,558.85","1,555.25","1,557.40","1,556.63","1,641.00","1,025.00",3863987,"6,01,47,97,348.15",128323
24-Aug-2021,EQ,"1,530.00","1,564.50","1,527.45","1,524.60","1,558.00","1,558.85","1,550.18","1,641.00","1,025.00",9190657,"14,24,71,97,594.25",214219
23-Aug-2021,EQ,"1,529.85","1,533.15","1,508.65","1,514.75","1,522.90","1,524.60","1,521.21","1,641.00","1,025.00",5421527,"8,24,72,98,230.75",149392
20-Aug-2021,EQ,"1,486.05","1,519.80","1,486.05","1,513.00","1,514.25","1,514.75","1,505.48","1,641.00","1,020.20",6575203,"9,89,88,14,016.90",241660
18-Aug-2021,EQ,"1,556.70","1,565.35","1,508.35","1,514.65","1,511.50","1,513.00","1,538.32","1,641.00","1,020.20",11492966,"17,67,98,59,685.55",275951
17-Aug-2021,EQ,"1,517.20","1,524.00","1,505.30","1,530.60","1,516.00","1,514.65","1,513.95","1,641.00","1,020.20",4141333,"6,26,97,63,890.20",163880
16-Aug-2021,EQ,"1,526.15","1,535.00","1,521.45","1,526.20","1,529.00","1,530.60","1,529.96","1,641.00","1,020.20",3126389,"4,78,32,41,013.45",134405
13-Aug-2021,EQ,"1,501.20","1,531.00","1,501.00","1,501.40","1,523.60","1,526.20","1,521.44","1,641.00","1,020.20",8329214,"12,67,23,63,672.35",200611
12-Aug-2021,EQ,"1,497.00","1,507.60","1,489.30","1,494.95","1,504.00","1,501.40","1,498.68","1,641.00","1,020.20",4298837,"6,44,25,66,924.55",118442
11-Aug-2021,EQ,"1,514.90","1,518.85","1,491.05","1,507.65","1,494.50","1,494.95","1,501.47","1,641.00","1,020.20",6292893,"9,44,85,74,027.30",236089
10-Aug-2021,EQ,"1,489.00","1,519.75","1,489.00","1,503.90","1,507.35","1,507.65","1,512.39","1,641.00","1,020.20",7419173,"11,22,06,85,566.10",207153
09-Aug-2021,EQ,"1,492.00","1,507.35","1,476.00","1,492.65","1,501.85","1,503.90","1,501.46","1,641.00","1,020.20",5499024,"8,25,65,54,642.95",123204
06-Aug-2021,EQ,"1,483.55","1,500.00","1,474.00","1,484.85","1,493.70","1,492.65","1,490.45","1,641.00",993.00,6669635,"9,94,07,73,286.65",127752
05-Aug-2021,EQ,"1,467.10","1,507.05","1,457.40","1,465.30","1,483.80","1,484.85","1,483.26","1,641.00",993.00,9411204,"13,95,92,95,159.95",234822
04-Aug-2021,EQ,"1,441.00","1,474.50","1,440.00","1,434.70","1,465.50","1,465.30","1,462.94","1,641.00",993.00,11026974,"16,13,18,29,092.80",294722
03-Aug-2021,EQ,"1,410.00","1,439.90","1,410.00","1,422.65","1,434.10","1,434.70","1,428.31","1,641.00",993.00,6016560,"8,59,35,28,258.80",168518
02-Aug-2021,EQ,"1,435.00","1,435.00","1,416.25","1,426.45","1,423.80","1,422.65","1,425.88","1,641.00",993.00,6629393,"9,45,27,48,883.15",239364
30-Jul-2021,EQ,"1,419.00","1,431.75","1,407.95","1,418.25","1,425.00","1,426.45","1,422.61","1,641.00",993.00,5827744,"8,29,06,19,852.85",182078
29-Jul-2021,EQ,"1,428.25","1,429.95","1,413.30","1,417.30","1,421.75","1,418.25","1,422.40","1,641.00",993.00,6851115,"9,74,50,30,008.90",174810
28-Jul-2021,EQ,"1,435.05","1,438.70","1,404.00","1,439.75","1,419.50","1,417.30","1,416.60","1,641.00",993.00,10335171,"14,64,08,20,175.95",350925
27-Jul-2021,EQ,"1,436.10","1,449.90","1,436.10","1,434.55","1,441.50","1,439.75","1,443.44","1,641.00",993.00,11200715,"16,16,75,23,312.40",205605
26-Jul-2021,EQ,"1,430.00","1,444.00","1,428.10","1,442.75","1,434.50","1,434.55","1,434.93","1,641.00",993.00,6583583,"9,44,69,65,208.20",238911
23-Jul-2021,EQ,"1,451.50","1,457.45","1,435.30","1,448.70","1,443.00","1,442.75","1,445.22","1,641.00",993.00,6563342,"9,48,54,65,854.05",265409
22-Jul-2021,EQ,"1,456.10","1,468.50","1,445.00","1,443.15","1,451.70","1,448.70","1,455.81","1,641.00",993.00,6603557,"9,61,34,92,161.75",253822
20-Jul-2021,EQ,"1,442.00","1,454.00","1,436.15","1,471.00","1,444.00","1,443.15","1,443.36","1,641.00",993.00,12087125,"17,44,60,42,345.60",329311
19-Jul-2021,EQ,"1,487.00","1,488.85","1,466.00","1,522.35","1,472.40","1,471.00","1,477.63","1,641.00",993.00,12555800,"18,55,27,79,056.10",410524
16-Jul-2021,EQ,"1,527.95","1,529.95","1,518.80","1,520.70","1,522.30","1,522.35","1,524.21","1,641.00",993.00,2585314,"3,94,05,52,739.25",86273
15-Jul-2021,EQ,"1,505.00","1,526.75","1,499.65","1,499.15","1,521.00","1,520.70","1,518.05","1,641.00",993.00,5219401,"7,92,33,04,983.85",192039
14-Jul-2021,EQ,"1,497.50","1,507.35","1,491.10","1,501.85","1,498.00","1,499.15","1,500.22","1,641.00",993.00,4894247,"7,34,24,59,151.85",114595
13-Jul-2021,EQ,"1,496.10","1,506.10","1,484.10","1,487.00","1,500.40","1,501.85","1,493.95","1,641.00",993.00,9089071,"13,57,85,89,687.20",158600
12-Jul-2021,EQ,"1,502.00","1,502.00","1,484.00","1,502.00","1,487.30","1,487.00","1,492.97","1,641.00",993.00,7229489,"10,79,33,86,505.90",160971
09-Jul-2021,EQ,"1,512.55","1,516.00","1,497.50","1,520.45","1,504.40","1,502.00","1,505.44","1,641.00",993.00,5347921,"8,05,09,52,657.80",162723
08-Jul-2021,EQ,"1,525.00","1,537.70","1,513.45","1,539.50","1,521.00","1,520.45","1,526.35","1,641.00",993.00,4210461,"6,42,66,30,345.65",137221
07-Jul-2021,EQ,"1,534.00","1,545.35","1,527.70","1,534.70","1,539.80","1,539.50","1,539.43","1,641.00",993.00,4814595,"7,41,17,30,515.65",119316
06-Jul-2021,EQ,"1,497.00","1,540.00","1,496.00","1,495.45","1,531.95","1,534.70","1,527.06","1,641.00",993.00,8834516,"13,49,08,18,207.25",222855
05-Jul-2021,EQ,"1,489.95","1,504.50","1,484.55","1,480.40","1,496.60","1,495.45","1,497.63","1,641.00",993.00,3686941,"5,52,16,83,947.90",136148
